customer_id,risk_factor,trigger_amt,profile_mean,profile_std,z_score,age,pair_total,in_amt,out_amt,ratio,max_rolling_3d,max_rolling_5d,max_rolling_7d,max_rolling_10d,max_rolling_14d,days_observed,days_required,time_window,daily_floor,daily_ceiling,txn_count,floor_current,is_sar,smart_segment_id,customer_type
9262bc4a-465b-44e9-a454-5176233556e0,Activity Deviation (ACH),1425036.0,405812.0,137628.78,7.406,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
55cb18f5-ba2e-4741-9a95-581779d39ecf,Activity Deviation (ACH),1422330.0,471020.0,782170.73,1.216,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
1cecbb33-5b1f-4f9f-a08b-ac23e83fa2ec,Activity Deviation (ACH),1422330.0,205049.43,231328.79,5.262,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
58f40f67-8e64-421b-90a2-9c8713d701fa,Activity Deviation (ACH),1422073.0,430645.0,392225.06,2.528,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
d5bb3160-28e7-47ac-b659-cb3ef6fa8027,Activity Deviation (ACH),1422073.0,430645.0,392225.06,2.528,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
4230fe29-6e37-4101-9bee-d363f322ab67,Activity Deviation (ACH),1421032.0,175647.5,200552.1,6.21,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
1675ad63-a059-4989-a843-bfbad696811a,Activity Deviation (Check),1408342.0,237203.33,230134.81,5.089,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
c46b7ec9-06b9-4084-9c76-c2f0ddc4fb3d,Activity Deviation (ACH),1406794.0,652041.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
3169b4f1-bc44-44a1-a932-ae5b5e85fa4c,Activity Deviation (Check),1405292.0,1343717.5,422487.11,0.146,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a801953c-1c2e-4427-a3f5-b1f1d97f74ca,Activity Deviation (Check),1405292.0,1343717.5,422487.11,0.146,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
d859be8e-8153-4609-af87-aa5b6b6e9657,Activity Deviation (ACH),1402263.0,281716.33,355541.65,3.152,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
bb3e1688-5ab8-4487-b1b6-0df9dd36f249,Activity Deviation (ACH),1402263.0,281716.33,355541.65,3.152,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9b29c501-9f5d-4970-a723-4e521ade5cdb,Activity Deviation (ACH),1401706.0,206130.25,149068.05,8.02,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
0532403e-b732-4c80-ada1-161d30fce210,Activity Deviation (ACH),1401706.0,363903.25,318613.47,3.257,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
4b7d963f-de2b-4419-a8c3-f5e154b029c9,Activity Deviation (ACH),1401706.0,192679.4,132554.1,9.121,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
7bb2be4a-7793-4d7e-94e5-4697a272b52c,Activity Deviation (ACH),1400814.0,603003.0,852548.75,0.936,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
ec485ebd-0549-4503-86db-b0d126904f92,Activity Deviation (Check),1392472.0,716294.5,919629.85,0.735,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
b2494b25-f596-417e-b9b0-e4d8e7163ccb,Activity Deviation (ACH),1391605.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
326fab91-81e5-445b-8c30-d9002ab9476f,Activity Deviation (ACH),1391605.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
69b3509a-5701-47e0-9048-2ad186b4b087,Activity Deviation (ACH),1391605.0,361295.0,318425.92,3.236,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
0ea3a219-6338-4879-aee9-3d73e4711461,Activity Deviation (ACH),1391605.0,207072.0,160070.7,7.4,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
90fb7445-31e1-4f3d-bfa4-823d431d8f22,Activity Deviation (Check),1388554.0,388187.5,548978.61,1.822,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
c9597526-71dc-4102-9346-d532f81c2371,Activity Deviation (ACH),1385902.0,313880.14,290574.09,3.689,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
b6eaa40e-9cd0-41ef-98c8-48aef8944537,Activity Deviation (ACH),1385902.0,313880.14,290574.09,3.689,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
1bcf6e92-4d6f-4c47-8003-0ca8fedca563,Activity Deviation (ACH),1383338.0,489746.0,293201.83,3.048,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
bd88b541-e6df-496c-ac63-4b6a1f2a92f4,Activity Deviation (ACH),1383338.0,509852.78,446488.5,1.956,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
40fb4953-0f5b-43d8-9eaa-50e79ba7f776,Activity Deviation (ACH),1383074.0,393780.6,427218.24,2.316,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8f28abed-5ff1-4431-b350-e97f241d0d84,Activity Deviation (ACH),1380190.0,723416.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
c58ab52b-e0ac-4663-b10f-88c833fcd7fd,Activity Deviation (ACH),1380190.0,723416.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
7431f997-cfb1-40e5-8e92-7a69e0c8a00b,Activity Deviation (ACH),1372494.0,247104.0,161761.23,6.957,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
e3d304f2-7c08-4f8c-a9dc-32bd43b19641,Activity Deviation (ACH),1368549.0,880939.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8d8cf63c-9d23-4f94-b966-57799eef2094,Activity Deviation (ACH),1367170.0,169446.5,154308.38,7.762,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8f2ceeea-e51c-4497-b50e-48045a31f1df,Activity Deviation (ACH),1361930.0,229775.0,203925.44,5.552,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
04367b5a-9a48-4f79-9f86-6e3aff236b72,Activity Deviation (ACH),1359599.0,271310.44,209280.91,5.2,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
45ba41df-2dbd-4666-a513-1bfeca419a36,Activity Deviation (ACH),1359599.0,257384.0,276110.0,3.992,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
b31fad0d-ca2d-4bb8-bed4-25e51edc18f0,Activity Deviation (ACH),1359599.0,257384.0,276110.0,3.992,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
d77542c2-b922-4c3c-bf22-3707256832b7,Activity Deviation (ACH),1354765.0,313651.0,341708.88,3.047,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a3e3e67b-cbfe-43a4-93aa-bc1e3a716d9a,Activity Deviation (ACH),1352815.0,137245.5,138212.67,8.795,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
c7023f5c-f754-47d7-bc8c-a497103f5134,Activity Deviation (ACH),1352815.0,137245.5,138212.67,8.795,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
e99ab3d0-6b53-493f-9c0d-17ee91ef29e9,Activity Deviation (ACH),1349988.0,357691.0,480576.64,2.065,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
f838f373-4eab-43cb-a7f8-7f797e19be81,Activity Deviation (ACH),1348139.0,324582.33,422433.84,2.423,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
2c613d53-9edb-4a71-a1bf-e652f7642fc4,Activity Deviation (ACH),1348139.0,233028.0,256192.89,4.353,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
061f9892-59dc-4828-a510-62cac9da1b00,Activity Deviation (ACH),1348021.0,299104.4,291991.53,3.592,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
fb624619-fe07-4eb7-bf5f-141335b2b778,Activity Deviation (ACH),1347192.0,320931.71,455783.62,2.252,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
125ed16a-6984-4734-b5d9-e4818d403168,Activity Deviation (ACH),1341164.0,220322.33,278167.94,4.029,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
2f353dff-1c0c-4198-b69a-a5af6c75cd9e,Activity Deviation (ACH),1340340.0,180093.4,199104.16,5.827,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
3088c88f-285c-430c-a5c1-049ef7781502,Activity Deviation (ACH),1338462.0,551802.75,539314.95,1.459,,,,,,,,,,,,,,,,,,0,0,BUSINESS
118870aa-68db-4b93-abc1-0266dd5995f8,Activity Deviation (ACH),1338462.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,BUSINESS
7f44530c-2306-4490-ad8b-4abf6a01360e,Activity Deviation (ACH),1338304.0,203953.5,284790.79,3.983,,,,,,,,,,,,,,,,,,0,0,BUSINESS
aa8a4534-f611-4b45-a3d7-9745454afa8b,Activity Deviation (ACH),1338304.0,203953.5,284790.79,3.983,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a5611b3e-4249-40a3-ad5f-44df8f9b89cd,Activity Deviation (ACH),1338304.0,203953.5,284790.79,3.983,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
84fc8d48-7a89-42e7-b589-794817aa27a9,Activity Deviation (ACH),1334901.0,826894.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
80b437d0-eba9-4533-bd33-d0505cddda72,Activity Deviation (ACH),1334329.0,182415.1,221658.35,5.197,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
862ee234-d752-4370-a137-ef69be42fdbb,Activity Deviation (ACH),1334329.0,181187.25,259667.5,4.441,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
f8dab359-ca46-48c9-a49d-af1e4728b163,Activity Deviation (ACH),1333608.0,661626.25,746354.79,0.9,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
e16540d3-925b-4e1d-b18f-ce37b30add9c,Activity Deviation (ACH),1333608.0,480286.0,544057.86,1.568,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
315fd491-88e9-4f8c-9950-ab4c6d3bfac7,Activity Deviation (ACH),1333243.0,182209.0,202608.82,5.681,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
81c8c28b-65ff-44c5-bf05-e02d8cdd0284,Activity Deviation (ACH),1333243.0,182209.0,202608.82,5.681,,,,,,,,,,,,,,,,,,1,0,BUSINESS
5c5a9704-a725-45a0-b74f-b0289c524909,Activity Deviation (ACH),1333243.0,274498.0,289730.6,3.654,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
4c6331fe-6b65-4b27-92b5-3fe883bedf79,Activity Deviation (ACH),1333243.0,274498.0,289730.6,3.654,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
23ec0c83-f145-4cd2-9820-32847355dd16,Activity Deviation (ACH),1331623.0,271714.5,313855.71,3.377,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
404acae4-a1fb-46fe-9337-7fbcec6c4c17,Activity Deviation (ACH),1331623.0,271714.5,313855.71,3.377,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
7ac68460-4a75-4540-99ee-3a20c2957781,Activity Deviation (ACH),1331482.0,727903.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
6476a0f7-e413-47a7-b43d-5f39586f1e69,Activity Deviation (ACH),1331102.0,182769.12,191334.31,6.002,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
bdf21213-0071-49b5-8128-8a99b280d1aa,Activity Deviation (Check),1331071.0,840236.5,129010.93,3.805,,,,,,,,,,,,,,,,,,0,0,BUSINESS
0c925393-6f3f-45bb-813a-2f6ad4500d8d,Activity Deviation (Check),1330450.0,171773.0,146234.04,7.923,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
02e1528c-98be-4eec-91c0-baeb22c84115,Activity Deviation (Check),1330450.0,433921.67,592593.11,1.513,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
3101b78a-cac6-4036-ab9d-9e8368bcdaf9,Activity Deviation (ACH),1327459.0,287795.0,293345.94,3.544,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
08e115ad-e912-4dcb-8435-28e438b1417d,Activity Deviation (ACH),1322989.0,675287.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
6b47c33a-ea77-4bd7-845a-293c363da22a,Activity Deviation (ACH),1322989.0,675287.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a79dd178-9213-444e-8cf6-12337d1f11fc,Activity Deviation (ACH),1318209.0,129021.5,123204.07,9.652,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
8b80b40f-abf4-4a9c-8a86-ad2aadfa44fd,Activity Deviation (ACH),1314867.0,249561.33,321444.52,3.314,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
3bc33cdf-4691-48e7-aaa1-ab522e8c2a3e,Activity Deviation (ACH),1314825.0,222695.2,157335.8,6.941,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
3401b6d2-1353-4d42-a167-5571bf23011e,Activity Deviation (ACH),1314825.0,222695.2,157335.8,6.941,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
0b6efc82-aa7e-4dbf-855b-2901df3220fd,Activity Deviation (ACH),1309072.0,444905.0,409038.01,2.113,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9536a48f-fbf1-4658-ae54-dc592880eb6a,Activity Deviation (ACH),1309072.0,452631.2,340138.9,2.518,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
db4de822-a5a9-41bf-9fe5-659dabb99408,Activity Deviation (ACH),1308854.0,165965.33,269007.36,4.249,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
dd7f18c5-42bd-4091-ad0b-4bb64531792c,Activity Deviation (ACH),1303245.0,635928.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
f392828a-761c-4d77-812e-2488d7945e27,Activity Deviation (ACH),1303245.0,1170940.0,756621.23,0.175,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
d6b15e72-7200-4e4e-b9d5-c71d8807819a,Activity Deviation (ACH),1303245.0,1170940.0,756621.23,0.175,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
2aa74631-a04d-4dbb-bad3-06404b68e77c,Activity Deviation (ACH),1301800.0,189182.0,183182.48,6.074,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
bbbf9d67-8152-4a73-9f49-fe34f3cb1893,Activity Deviation (Check),1298334.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,BUSINESS
e174b9ea-266a-4db3-ad45-990e819c87d5,Activity Deviation (Check),1297088.0,789533.33,902853.81,0.562,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
087904eb-22d8-436c-9be7-c3d1a1f75351,Activity Deviation (ACH),1296413.0,203980.4,195175.83,5.597,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
0425a8f1-3b83-4526-929b-0f43a84620be,Activity Deviation (ACH),1296413.0,188037.5,218546.2,5.072,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
4e6ef994-2f02-4088-bd72-d02342a6f920,Activity Deviation (ACH),1296413.0,188037.5,218546.2,5.072,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
e85952c1-9415-477e-899b-64043a6460fc,Activity Deviation (ACH),1294850.0,163388.17,172861.02,6.546,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
3d296b9e-940e-4565-961b-aa59f2ce58db,Activity Deviation (ACH),1294850.0,195213.88,217082.97,5.066,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
e68f90af-8600-4919-85c9-e0b9ef96c7fa,Activity Deviation (ACH),1294018.0,287247.8,400796.43,2.512,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
25c87e3a-3f06-4ee5-a9e7-821a76ce1a0a,Activity Deviation (ACH),1292342.0,1241074.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
84170d78-be70-42b3-8ee1-28500337380a,Activity Deviation (ACH),1292231.0,309746.83,345279.4,2.845,,,,,,,,,,,,,,,,,,1,0,BUSINESS
9afa1308-f04c-4690-b119-15dc6fbdacfc,Activity Deviation (ACH),1292137.0,593501.17,469551.21,1.488,,,,,,,,,,,,,,,,,,1,0,BUSINESS
7d5d1f12-9b0a-4ae9-a2e7-c3d6592afcb1,Activity Deviation (ACH),1288496.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
4c399263-bda1-4030-8ce5-64ab4203bfa0,Activity Deviation (ACH),1288496.0,66872.5,43426.96,28.131,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9bc1c0db-b38c-4788-abcf-9355fa1f97c3,Activity Deviation (ACH),1288496.0,66872.5,43426.96,28.131,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
05690d5b-c5b8-4395-bdd0-90d90b2044b3,Activity Deviation (ACH),1288260.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
bd216ae9-2a7c-4239-83ca-4a6a45b58305,Activity Deviation (ACH),1288260.0,223321.0,255666.97,4.165,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
66006e78-334c-4700-9968-1f1c62e8227b,Activity Deviation (ACH),1288005.0,169045.14,129272.83,8.656,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
bbd49fd5-8f7e-46f1-907a-e518d00b0af3,Activity Deviation (ACH),1288005.0,85196.75,87034.02,13.82,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
0b82d1ae-f650-47c3-8fde-8d2eed3ffc7e,Activity Deviation (ACH),1286289.0,133984.0,225097.53,5.119,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
f3db8d82-1166-444f-8bfa-90d09d7cb03c,Activity Deviation (ACH),1286289.0,133984.0,225097.53,5.119,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
ec63a0bb-a8f9-4add-aaba-e714c99da1a2,Activity Deviation (ACH),1286289.0,133984.0,225097.53,5.119,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
36d44206-3af1-42d9-aa8e-8c1ec4c6fb29,Activity Deviation (ACH),1286289.0,133984.0,225097.53,5.119,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
724b58f6-3596-4824-b1a9-45de0dc7223d,Activity Deviation (ACH),1279912.0,122847.0,136320.09,8.488,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
3068e5bc-9da7-4e44-9d93-6b10207a68d3,Activity Deviation (ACH),1279912.0,122847.0,136320.09,8.488,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
f94a092c-e85b-427c-a2f0-a4d55da17112,Activity Deviation (ACH),1277616.0,589804.0,928669.57,0.741,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a4eab713-a26a-41fb-ab03-5ffcefb18ca2,Activity Deviation (ACH),1277198.0,267666.2,288754.07,3.496,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
42dc8d6b-0f1f-4481-b952-feb5d5b168bd,Activity Deviation (ACH),1277198.0,294305.0,366792.59,2.68,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
c5f1d929-403f-41be-bd7d-e027d8582101,Activity Deviation (ACH),1276874.0,726526.4,1079118.84,0.51,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
af759851-8e7f-4586-b7cc-086eaaadd943,Activity Deviation (ACH),1276874.0,360829.0,447417.57,2.047,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
aff3c877-ba95-4b10-927c-76cf4184f452,Activity Deviation (ACH),1274930.0,199285.5,166925.95,6.444,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
459c92cd-b179-42c6-af3e-d3cadff8cec4,Activity Deviation (ACH),1274505.0,397313.83,416068.33,2.108,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
88c0c4e3-af1c-42ad-a292-6753926900d0,Activity Deviation (ACH),1273595.0,297659.0,403190.15,2.421,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
369b6641-5131-4ef2-952e-912d8c6374b7,Activity Deviation (ACH),1273376.0,439679.0,435150.68,1.916,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
0fc13f41-9469-4f1a-97e8-851c0f3c46bb,Activity Deviation (ACH),1273376.0,439679.0,435150.68,1.916,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
c3788bb5-261a-4ac7-90d0-c91f40d55cad,Activity Deviation (Check),1273136.0,83315.62,129519.71,9.186,,,,,,,,,,,,,,,,,,1,0,BUSINESS
84b53971-28a0-4c2d-9ac9-a1e2cb886bf0,Activity Deviation (ACH),1266125.0,146164.5,151007.73,7.417,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
0b23b882-1390-4ffb-b27f-06bfcbf96116,Activity Deviation (ACH),1265486.0,104224.5,132721.52,8.75,,,,,,,,,,,,,,,,,,0,0,BUSINESS
5a172840-ab94-42b0-8c2f-e6ead0757b82,Activity Deviation (ACH),1265486.0,104224.5,132721.52,8.75,,,,,,,,,,,,,,,,,,0,0,BUSINESS
94d808ea-a37a-4790-9a8e-9a9e325b4d74,Activity Deviation (ACH),1265486.0,104224.5,132721.52,8.75,,,,,,,,,,,,,,,,,,0,0,BUSINESS
76e87515-86ef-49c9-bbaa-9242496dd7a2,Activity Deviation (ACH),1264547.0,363244.0,351381.25,2.565,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
df9e96e7-36ff-450d-af9d-7e3e77a958d9,Activity Deviation (ACH),1264547.0,363244.0,351381.25,2.565,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
a09715e6-fec0-41ab-b207-eae76c907fbf,Activity Deviation (ACH),1261500.0,147643.43,235711.84,4.726,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
6c33b6e1-bbad-4edd-86f8-7289f9661df2,Activity Deviation (ACH),1261500.0,31680.5,8592.05,143.135,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
65326e66-23d6-433d-bade-8f12a3bee4af,Activity Deviation (ACH),1259813.0,337643.0,475232.33,1.94,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
d17528c2-4432-49f8-a9d8-a2ecd1f5068e,Activity Deviation (ACH),1259813.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
07eaf50e-5e56-495e-8254-9691a5b3c41b,Activity Deviation (ACH),1254033.0,392532.25,210382.36,4.095,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
64ec65ea-cbf8-4aeb-bc87-23e569bfdeb9,Activity Deviation (Check),1253640.0,333769.0,330663.78,2.782,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
bb6abecf-6109-4bb9-8a3d-459d799f5c05,Activity Deviation (Check),1253640.0,333769.0,330663.78,2.782,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
6c592f1f-ca0b-4313-b40e-8cf6507d0055,Activity Deviation (ACH),1250684.0,405610.5,551343.18,1.533,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
ffa279c9-1ac4-40bb-8ab6-dbf3520ca644,Activity Deviation (ACH),1250684.0,405610.5,551343.18,1.533,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
46794fe4-8efb-43f8-bd75-8fe0412ac894,Activity Deviation (Check),1248768.0,717215.0,0.0,,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
9bcdb8ef-3317-4a40-b7ab-da7decde463d,Activity Deviation (Check),1248768.0,608830.5,153278.83,4.175,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
6951cde8-5158-453b-b496-30fada1296ce,Activity Deviation (ACH),1247828.0,296157.75,288650.33,3.297,,,,,,,,,,,,,,,,,,1,0,BUSINESS
c90d1a2d-33ab-431c-8ba3-a9493c05b46a,Activity Deviation (ACH),1244712.0,283736.8,253568.0,3.79,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
54a1afba-a71c-4beb-814e-ea55e817a719,Activity Deviation (ACH),1243153.0,219435.5,264451.9,3.871,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
8b3b4b1c-2387-4da4-9208-845b5589d66a,Activity Deviation (ACH),1241515.0,221021.5,216564.59,4.712,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
fdf8c761-0490-4fde-b19e-446e21c6fe1f,Activity Deviation (Check),1240231.0,809606.0,855239.99,0.504,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
c85f5866-d8b4-49b4-ab06-9f9bdb26f9bd,Activity Deviation (Check),1240231.0,1414352.0,0.0,,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
e99c12c4-5acb-4d57-bdaa-cb688c99da4b,Activity Deviation (Check),1240231.0,1414352.0,0.0,,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
22e6b942-8292-485a-b7cb-97be014a052d,Activity Deviation (Check),1240231.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1,0,BUSINESS
12bcda31-ce94-4789-b2b5-e5950d7cf29a,Activity Deviation (Check),1240231.0,809606.0,855239.99,0.504,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
ba09c5c3-208b-470e-8adb-5012ea250888,Activity Deviation (ACH),1239120.0,211876.67,326331.34,3.148,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
fbd94f26-d301-4527-a982-081091963e4c,Activity Deviation (ACH),1239120.0,211876.67,326331.34,3.148,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
99431249-e841-45b9-98cc-6d0651c6f20c,Activity Deviation (ACH),1234185.0,269500.75,113237.74,8.519,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
f910b904-e909-4bf1-b4ca-bd0867b51948,Activity Deviation (Check),1222541.0,267123.71,607569.89,1.573,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
a3e9ab2a-d1df-4500-b924-a66d65063245,Activity Deviation (Check),1222541.0,267123.71,607569.89,1.573,,,,,,,,,,,,,,,,,,1,0,BUSINESS
ca2ee650-cccb-4a86-b035-7fa78baf23e4,Activity Deviation (Check),1222541.0,267123.71,607569.89,1.573,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
88368def-c640-4f74-8fdf-e6e3f1fbb0a3,Activity Deviation (Check),1222541.0,267123.71,607569.89,1.573,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
4d9e93d1-ad89-4880-ab26-e4a76c1f4418,Activity Deviation (Check),1222541.0,267123.71,607569.89,1.573,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
b4248ef5-43ea-4617-a61e-92a71d3d0d5c,Activity Deviation (ACH),1221484.0,603728.5,608996.42,1.014,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
bdd2d720-b6d5-4136-81c2-46a7ac488d0a,Activity Deviation (ACH),1221484.0,345140.0,243297.06,3.602,,,,,,,,,,,,,,,,,,0,1,INDIVIDUAL
65cf3bdc-d517-4a42-ad2a-4640a3c35900,Activity Deviation (ACH),1219114.0,330826.71,410244.86,2.165,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
bb43e631-fd71-4eb9-a283-fa0cd88d5d12,Activity Deviation (ACH),1219114.0,330826.71,410244.86,2.165,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
52d2d4a8-d873-4237-8d90-5d28a40e5ed4,Activity Deviation (ACH),1219114.0,330826.71,410244.86,2.165,,,,,,,,,,,,,,,,,,1,1,INDIVIDUAL
